state,county_name,precinct,candidate,votes,office,district,party_detailed,party_simplified
NEW MEXICO,SANTA FE,PRECINCT 072,JOSEPH C TIANO,100,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANTA FE,PRECINCT 080,JOSEPH C TIANO,110,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANTA FE,PRECINCT 088,JOSEPH C TIANO,174,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANTA FE,PRECINCT 093,JOSEPH C TIANO,117,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANTA FE,PRECINCT 111,JOSEPH C TIANO,213,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANTA FE,PRECINCT 112,JOSEPH C TIANO,146,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANTA FE,PRECINCT 114,JOSEPH C TIANO,95,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANTA FE,PRECINCT 126,JOSEPH C TIANO,88,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANTA FE,PRECINCT 145,JOSEPH C TIANO,28,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANTA FE,PRECINCT 150,JOSEPH C TIANO,98,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANTA FE,PRECINCT 154,JOSEPH C TIANO,120,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANTA FE,PRECINCT 012,"ELIZABETH ""LIZ"" STEFANICS",478,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANTA FE,PRECINCT 014,"ELIZABETH ""LIZ"" STEFANICS",153,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANTA FE,PRECINCT 017,"ELIZABETH ""LIZ"" STEFANICS",284,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANTA FE,PRECINCT 062,"ELIZABETH ""LIZ"" STEFANICS",225,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANTA FE,PRECINCT 070,"ELIZABETH ""LIZ"" STEFANICS",1062,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANTA FE,PRECINCT 072,"ELIZABETH ""LIZ"" STEFANICS",572,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANTA FE,PRECINCT 080,"ELIZABETH ""LIZ"" STEFANICS",264,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANTA FE,PRECINCT 088,"ELIZABETH ""LIZ"" STEFANICS",361,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANTA FE,PRECINCT 093,"ELIZABETH ""LIZ"" STEFANICS",368,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANTA FE,PRECINCT 111,"ELIZABETH ""LIZ"" STEFANICS",741,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANTA FE,PRECINCT 112,"ELIZABETH ""LIZ"" STEFANICS",305,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANTA FE,PRECINCT 114,"ELIZABETH ""LIZ"" STEFANICS",387,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANTA FE,PRECINCT 126,"ELIZABETH ""LIZ"" STEFANICS",271,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANTA FE,PRECINCT 145,"ELIZABETH ""LIZ"" STEFANICS",142,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANTA FE,PRECINCT 150,"ELIZABETH ""LIZ"" STEFANICS",304,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANTA FE,PRECINCT 154,"ELIZABETH ""LIZ"" STEFANICS",336,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,BERNALILLO,PCT 551,JOSEPH C TIANO,104,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,BERNALILLO,PCT 551,"ELIZABETH ""LIZ"" STEFANICS",104,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SAN MIGUEL,PCT 013,JOSEPH C TIANO,91,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SAN MIGUEL,PCT 016,JOSEPH C TIANO,211,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SAN MIGUEL,PCT 018,JOSEPH C TIANO,49,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SAN MIGUEL,PCT 019,JOSEPH C TIANO,107,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SAN MIGUEL,PCT 020,JOSEPH C TIANO,19,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SAN MIGUEL,PCT 021,JOSEPH C TIANO,100,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SAN MIGUEL,PCT 022,JOSEPH C TIANO,95,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SAN MIGUEL,PCT 023,JOSEPH C TIANO,372,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SAN MIGUEL,PCT 024,JOSEPH C TIANO,129,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,SAN MIGUEL,PCT 013,"ELIZABETH ""LIZ"" STEFANICS",219,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SAN MIGUEL,PCT 016,"ELIZABETH ""LIZ"" STEFANICS",388,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SAN MIGUEL,PCT 018,"ELIZABETH ""LIZ"" STEFANICS",184,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SAN MIGUEL,PCT 019,"ELIZABETH ""LIZ"" STEFANICS",373,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SAN MIGUEL,PCT 020,"ELIZABETH ""LIZ"" STEFANICS",49,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SAN MIGUEL,PCT 021,"ELIZABETH ""LIZ"" STEFANICS",267,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SAN MIGUEL,PCT 022,"ELIZABETH ""LIZ"" STEFANICS",168,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SAN MIGUEL,PCT 023,"ELIZABETH ""LIZ"" STEFANICS",765,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SAN MIGUEL,PCT 024,"ELIZABETH ""LIZ"" STEFANICS",228,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,VALENCIA,PRECINCT 30,JOSEPH C TIANO,305,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,VALENCIA,PRECINCT 38,JOSEPH C TIANO,397,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,VALENCIA,PRECINCT 47,JOSEPH C TIANO,329,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,VALENCIA,PRECINCT 30,"ELIZABETH ""LIZ"" STEFANICS",229,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,VALENCIA,PRECINCT 38,"ELIZABETH ""LIZ"" STEFANICS",306,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,VALENCIA,PRECINCT 47,"ELIZABETH ""LIZ"" STEFANICS",325,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,TORRANCE,PRECINCT 001,JOSEPH C TIANO,343,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,TORRANCE,PRECINCT 002,JOSEPH C TIANO,180,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,TORRANCE,PRECINCT 003,JOSEPH C TIANO,139,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,TORRANCE,PRECINCT 004,JOSEPH C TIANO,98,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,TORRANCE,PRECINCT 007,JOSEPH C TIANO,395,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,TORRANCE,PRECINCT 008,JOSEPH C TIANO,95,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,TORRANCE,PRECINCT 009,JOSEPH C TIANO,274,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,TORRANCE,PRECINCT 010,JOSEPH C TIANO,221,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,TORRANCE,PRECINCT 011,JOSEPH C TIANO,50,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,TORRANCE,PRECINCT 012,JOSEPH C TIANO,59,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,TORRANCE,PRECINCT 014,JOSEPH C TIANO,53,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,TORRANCE,PRECINCT 016,JOSEPH C TIANO,204,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,TORRANCE,PRECINCT 001,"ELIZABETH ""LIZ"" STEFANICS",195,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,TORRANCE,PRECINCT 002,"ELIZABETH ""LIZ"" STEFANICS",59,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,TORRANCE,PRECINCT 003,"ELIZABETH ""LIZ"" STEFANICS",103,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,TORRANCE,PRECINCT 004,"ELIZABETH ""LIZ"" STEFANICS",75,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,TORRANCE,PRECINCT 007,"ELIZABETH ""LIZ"" STEFANICS",169,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,TORRANCE,PRECINCT 008,"ELIZABETH ""LIZ"" STEFANICS",42,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,TORRANCE,PRECINCT 009,"ELIZABETH ""LIZ"" STEFANICS",199,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,TORRANCE,PRECINCT 010,"ELIZABETH ""LIZ"" STEFANICS",123,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,TORRANCE,PRECINCT 011,"ELIZABETH ""LIZ"" STEFANICS",28,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,TORRANCE,PRECINCT 012,"ELIZABETH ""LIZ"" STEFANICS",14,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,TORRANCE,PRECINCT 014,"ELIZABETH ""LIZ"" STEFANICS",13,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,TORRANCE,PRECINCT 016,"ELIZABETH ""LIZ"" STEFANICS",143,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 001,JOSEPH C TIANO,165,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 003,JOSEPH C TIANO,620,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 004,JOSEPH C TIANO,266,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 005,JOSEPH C TIANO,750,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 006,JOSEPH C TIANO,530,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 014,JOSEPH C TIANO,388,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 016,JOSEPH C TIANO,84,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 019,JOSEPH C TIANO,150,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 021,JOSEPH C TIANO,399,STATE SENATE,39,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 001,"ELIZABETH ""LIZ"" STEFANICS",52,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 003,"ELIZABETH ""LIZ"" STEFANICS",180,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 004,"ELIZABETH ""LIZ"" STEFANICS",115,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 005,"ELIZABETH ""LIZ"" STEFANICS",288,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 006,"ELIZABETH ""LIZ"" STEFANICS",198,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 014,"ELIZABETH ""LIZ"" STEFANICS",141,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 016,"ELIZABETH ""LIZ"" STEFANICS",59,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 019,"ELIZABETH ""LIZ"" STEFANICS",39,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 021,"ELIZABETH ""LIZ"" STEFANICS",194,STATE SENATE,39,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANDOVAL,PCT 037,CRAIG W BRANDT,610,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 039,CRAIG W BRANDT,458,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 040,CRAIG W BRANDT,396,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 041,CRAIG W BRANDT,409,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 042,CRAIG W BRANDT,517,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 043,CRAIG W BRANDT,518,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 044,CRAIG W BRANDT,402,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 047,CRAIG W BRANDT,429,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 048,CRAIG W BRANDT,499,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 049,CRAIG W BRANDT,501,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 050,CRAIG W BRANDT,711,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 058,CRAIG W BRANDT,439,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 060,CRAIG W BRANDT,400,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 061,CRAIG W BRANDT,413,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 065,CRAIG W BRANDT,263,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 067,CRAIG W BRANDT,503,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 068,CRAIG W BRANDT,502,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 069,CRAIG W BRANDT,561,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 071,CRAIG W BRANDT,525,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 073,CRAIG W BRANDT,488,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 074,CRAIG W BRANDT,245,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 080,CRAIG W BRANDT,783,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 081,CRAIG W BRANDT,501,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 082,CRAIG W BRANDT,456,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 100,CRAIG W BRANDT,756,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 101,CRAIG W BRANDT,383,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 103,CRAIG W BRANDT,440,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 104,CRAIG W BRANDT,441,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 105,CRAIG W BRANDT,235,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 106,CRAIG W BRANDT,281,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 107,CRAIG W BRANDT,392,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 109,CRAIG W BRANDT,358,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 110,CRAIG W BRANDT,467,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 111,CRAIG W BRANDT,453,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 115,CRAIG W BRANDT,432,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 116,CRAIG W BRANDT,381,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 120,CRAIG W BRANDT,248,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 121,CRAIG W BRANDT,286,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 124,CRAIG W BRANDT,373,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 125,CRAIG W BRANDT,431,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 126,CRAIG W BRANDT,222,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 127,CRAIG W BRANDT,395,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 130,CRAIG W BRANDT,317,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 131,CRAIG W BRANDT,260,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 132,CRAIG W BRANDT,337,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 134,CRAIG W BRANDT,439,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 135,CRAIG W BRANDT,348,STATE SENATE,40,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 09,DAVID M GALLEGOS,402,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 10,DAVID M GALLEGOS,289,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 11,DAVID M GALLEGOS,198,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 12,DAVID M GALLEGOS,68,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 13,DAVID M GALLEGOS,350,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 14,DAVID M GALLEGOS,178,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 15,DAVID M GALLEGOS,316,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 16,DAVID M GALLEGOS,444,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 32,DAVID M GALLEGOS,625,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 33,DAVID M GALLEGOS,786,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 44,DAVID M GALLEGOS,895,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 009,DAVID M GALLEGOS,393,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 011,DAVID M GALLEGOS,230,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 012,DAVID M GALLEGOS,209,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 014,DAVID M GALLEGOS,393,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 015,DAVID M GALLEGOS,445,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 016,DAVID M GALLEGOS,183,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 017,DAVID M GALLEGOS,209,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 031,DAVID M GALLEGOS,422,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 032,DAVID M GALLEGOS,412,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 034,DAVID M GALLEGOS,123,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 035,DAVID M GALLEGOS,158,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 036,DAVID M GALLEGOS,278,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 051,DAVID M GALLEGOS,169,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 052,DAVID M GALLEGOS,229,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 053,DAVID M GALLEGOS,311,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 054,DAVID M GALLEGOS,175,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 055,DAVID M GALLEGOS,110,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 058,DAVID M GALLEGOS,86,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 059,DAVID M GALLEGOS,46,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 061,DAVID M GALLEGOS,302,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 062,DAVID M GALLEGOS,233,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 071,DAVID M GALLEGOS,467,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 072,DAVID M GALLEGOS,551,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 073,DAVID M GALLEGOS,402,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 074,DAVID M GALLEGOS,246,STATE SENATE,41,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 01,GAY G KERNAN,530,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 04,GAY G KERNAN,873,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 05,GAY G KERNAN,839,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 06,GAY G KERNAN,669,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 07,GAY G KERNAN,1014,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 08,GAY G KERNAN,517,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 19,GAY G KERNAN,342,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 20,GAY G KERNAN,336,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 21,GAY G KERNAN,209,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 23,GAY G KERNAN,305,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 25,GAY G KERNAN,206,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 36,GAY G KERNAN,528,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 37,GAY G KERNAN,691,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 38,GAY G KERNAN,89,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 39,GAY G KERNAN,255,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 40,GAY G KERNAN,102,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,EDDY,PRECINCT 42,GAY G KERNAN,31,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 047,GAY G KERNAN,6,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 010,GAY G KERNAN,603,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 013,GAY G KERNAN,660,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 018,GAY G KERNAN,288,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 019,GAY G KERNAN,375,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 020,GAY G KERNAN,469,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 021,GAY G KERNAN,251,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 022,GAY G KERNAN,842,STATE SENATE,42,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 023,GAY G KERNAN,675,STATE SENATE,42,REPUBLICAN,REPUBLICAN
